,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
5357,0,9,0,1.0,0.0,1.0,0,0,4632,1571953,1,1,71,26,12,1,0.028169014084507043,0.028169014084507043
8131,2,6,0,0.413333333,0.586666667,0.413333333,1,1,8852,3960,1,7,49,10,10,0,0.12244897959183673,0.12244897959183673
8252,0,6,0,0.772727273,0.227272727,0.772727273,0,0,5056,77743,0,4,79,24,10,0,0.08860759493670886,0.08860759493670886
1399,0,8,0,0.945205479,0.054794521,0.945205479,0,1,6661,3700,0,6,64,19,11,0,0.0,0.0
2088,0,2,0,0.52,0.48,0.52,0,0,7491,63,1,10,33,11,5,1,0.0,0.0
3463,0,5,2,0.0,0.0,0.0,0,0,2781,0,1,3,41,18,8,0,0.0,0.0
7600,0,5,1,0.698412698,0.301587302,0.698412698,0,1,785,0,1,1,52,15,8,0,0.0,0.0
8885,0,15,2,0.9375,0.0625,0.9375,0,0,241,0,1,0,246,15,22,1,0.4065040650406504,0.4065040650406504
6127,0,4,0,0.833333333,0.166666667,0.833333333,0,0,5990,187079,1,4,68,22,7,1,0.3382352941176471,0.3382352941176471
7988,0,1,0,0.935483871,0.064516129,0.935483871,1,1,-1,858992,0,2,35,26,6,1,0.0,0.0
624,0,9,0,0.779220779,0.220779221,0.779220779,1,0,-1,575464,0,4,60,14,12,1,0.0,0.0
3485,0,4,2,0.482758621,0.517241379,0.482758621,1,1,8349,1,0,10,45,16,8,1,0.0,0.0
6398,0,8,2,0.777777778,0.222222222,0.777777778,0,1,-1,0,1,0,56,23,13,0,0.0,0.0
7744,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,10238442,1,5,30,23,5,0,0.03333333333333333,0.03333333333333333
2473,0,4,0,0.0,0.0,0.0,0,0,2269,0,1,0,46,25,8,0,0.0,0.0
8587,0,7,0,0.959866221,0.040133779,0.959866221,0,1,4175,1372,0,8,55,18,11,1,0.0,0.0
4303,1,4,0,0.959677419,0.040322581,0.959677419,0,0,7276,265564,0,4,34,14,7,0,0.0,0.0
9582,0,3,0,0.8,0.2,0.8,0,1,2837,0,1,2,34,26,6,1,0.0,0.0
7621,0,9,0,0.682170543,0.317829457,0.682170543,1,1,2,0,1,0,77,14,15,0,0.07792207792207792,0.07792207792207792
10305,0,7,0,0.0,0.0,0.0,0,0,284,0,1,0,67,24,10,0,0.0,0.0
3297,1,7,0,0.606741573,0.393258427,0.606741573,1,0,7617,2187,1,5,86,37,10,0,0.0,0.0
5239,0,4,1,0.0,1.0,0.0,1,0,-1,7601391,1,3,45,13,7,0,0.022222222222222223,0.022222222222222223
10317,1,21,2,0.0,1.0,0.0,0,0,1838,0,1,1,168,20,25,0,0.02976190476190476,0.02976190476190476
2992,0,2,0,0.52,0.48,0.52,0,0,7490,63,0,10,25,11,5,1,0.04,0.04
510,0,8,2,1.0,0.0,1.0,0,0,-1,0,1,0,76,31,12,1,0.09210526315789473,0.09210526315789473
5828,1,6,0,0.897540984,0.102459016,0.897540984,1,1,7158,2294,0,3,44,15,9,0,0.13636363636363635,0.13636363636363635
9212,0,2,0,0.227777778,0.772222222,0.227777778,1,1,1546,4669,1,2,33,25,6,0,0.12121212121212122,0.12121212121212122
2846,0,2,0,0.815789474,0.184210526,0.815789474,1,1,6772,826847,0,6,20,11,6,1,0.0,0.0
4918,2,7,1,1.0,0.0,1.0,0,0,6636,0,1,0,49,27,10,0,0.12244897959183673,0.12244897959183673
4162,0,5,0,0.0,0.0,0.0,0,0,1426,0,1,0,53,17,8,0,0.18867924528301888,0.18867924528301888
1697,0,5,0,0.75,0.25,0.75,1,0,-1,0,1,3,44,17,9,0,0.18181818181818182,0.18181818181818182
5094,0,8,0,0.868852459,0.131147541,0.868852459,1,0,3683,443077,0,2,102,25,11,0,0.0,0.0
6333,0,2,0,0.0,0.0,0.0,0,0,7685,1096263,0,3,26,14,7,0,0.0,0.0
9603,0,2,0,0.722222222,0.277777778,0.722222222,0,0,7449,1307416,0,5,32,23,6,1,0.0,0.0
5931,1,13,0,0.0,1.0,0.0,1,0,8018,0,1,4,135,32,18,1,0.07407407407407407,0.07407407407407407
4060,0,8,0,0.0,0.0,0.0,0,0,3032,0,1,2,73,21,11,0,0.0821917808219178,0.0821917808219178
7733,3,3,0,0.692307692,0.307692308,0.692307692,1,0,5208,24006,1,4,34,21,6,1,0.0,0.0
2771,0,2,0,0.769230769,0.230769231,0.769230769,0,0,1540,794756,0,1,31,23,5,1,0.0,0.0
4288,1,5,0,0.0,0.0,0.0,0,1,10055,117625,0,4,50,14,9,0,0.0,0.0
11425,1,4,0,0.884422111,0.115577889,0.884422111,1,0,5396,3980,0,6,45,17,7,0,0.0,0.0
251,1,4,0,0.75,0.25,0.75,0,0,1,9657236,1,0,49,28,7,1,0.0,0.0
7499,1,12,1,1.0,0.0,1.0,0,0,-1,0,1,0,43,14,10,0,0.2558139534883721,0.2558139534883721
10688,0,5,0,1.0,0.0,1.0,0,0,683,0,1,0,54,45,10,1,0.09259259259259259,0.09259259259259259
8260,1,5,0,0.0,1.0,0.0,1,0,7,0,1,0,31,12,8,0,0.12903225806451613,0.12903225806451613
2167,0,7,0,0.166666667,0.833333333,0.166666667,1,0,4212,0,1,0,67,22,10,0,0.0,0.0
9604,0,2,0,0.902439024,0.097560976,0.902439024,1,0,4383,0,1,2,20,8,5,0,0.0,0.0
4395,0,4,0,0.071428571,0.928571429,0.071428571,1,1,1546,4669,1,2,45,30,7,1,0.06666666666666667,0.06666666666666667
3131,0,2,0,0.486486486,0.513513514,0.486486486,1,1,8184,5235015,0,3,25,16,6,1,0.0,0.0
1457,0,3,0,0.0,1.0,0.0,0,0,2693,0,0,4,26,14,7,0,0.0,0.0
1862,1,4,2,0.0,0.0,0.0,0,0,7733,3779,1,4,43,21,7,0,0.046511627906976744,0.046511627906976744
9704,0,2,0,0.0,0.0,0.0,0,0,-1,0,1,0,26,15,6,0,0.0,0.0
9779,0,2,0,0.831168831,0.168831169,0.831168831,1,1,2887,195017,0,3,25,16,6,1,0.0,0.0
4696,0,2,0,0.992647059,0.007352941,0.992647059,0,0,978,1396547,0,3,28,19,6,1,0.0,0.0
2214,0,8,0,0.990115321,0.009884679,0.990115321,1,0,8159,50501,0,3,55,16,12,1,0.01818181818181818,0.01818181818181818
6752,1,6,0,0.875,0.125,0.875,0,0,3379,0,0,0,45,15,9,0,0.022222222222222223,0.022222222222222223
3822,1,2,0,0.802631579,0.197368421,0.802631579,0,0,3685,189868,0,5,23,15,6,0,0.0,0.0
3148,0,2,0,0.933333333,0.066666667,0.933333333,0,1,5976,0,0,2,32,24,6,0,0.0,0.0
9338,0,3,0,1.0,0.0,1.0,0,0,1523,0,1,1,31,14,7,0,0.0,0.0
2392,0,5,0,0.0,0.0,0.0,0,0,4068,0,1,2,54,18,8,0,0.24074074074074073,0.24074074074074073
5766,1,4,0,0.0,0.0,0.0,0,0,2314,0,1,0,43,21,7,0,0.06976744186046512,0.06976744186046512
6932,0,5,0,0.964735516,0.035264484,0.964735516,0,1,7132,12,0,7,45,16,8,1,0.0,0.0
4115,3,2,0,0.136986301,0.863013699,0.136986301,1,1,691,0,1,0,38,30,6,0,0.0,0.0
7528,0,4,0,1.0,0.0,1.0,0,0,2188,0,1,0,44,16,7,0,0.0,0.0
562,0,12,1,0.6,0.4,0.6,0,0,4873,0,1,2,216,18,17,0,0.3333333333333333,0.3333333333333333
2995,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,30,23,5,0,0.03333333333333333,0.03333333333333333
5204,0,6,0,0.768518519,0.231481481,0.768518519,0,1,-1,448264,0,3,51,20,10,1,0.0784313725490196,0.0784313725490196
10585,0,8,3,0.181818182,0.818181818,0.181818182,1,1,5615,0,1,5,60,42,11,0,0.05,0.05
9048,0,12,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,126,50,19,1,0.19047619047619047,0.19047619047619047
1953,0,9,1,0.5,0.5,0.5,1,0,5228,0,1,2,71,20,12,0,0.0,0.0
10691,0,12,0,0.0,0.0,0.0,0,0,8412,0,1,2,98,59,15,0,0.04081632653061224,0.04081632653061224
3305,0,3,0,0.27027027,0.72972973,0.27027027,1,0,-1,0,0,1,23,15,7,0,0.0,0.0
9639,0,2,1,0.938906752,0.061093248,0.938906752,0,0,5342,2415737,0,3,27,19,6,0,0.0,0.0
2826,0,6,3,0.0,0.0,0.0,0,0,-1,0,1,2,69,15,11,1,0.0,0.0
5027,0,3,0,0.970588235,0.029411765,0.970588235,0,0,4648,1812190,0,3,26,17,7,1,0.0,0.0
119,0,8,0,1.0,0.0,1.0,0,0,135,0,1,0,65,12,12,0,0.07692307692307693,0.07692307692307693
1418,1,2,1,0.918918919,0.081081081,0.918918919,0,1,4503,0,0,3,35,27,6,0,0.0,0.0
10988,0,2,0,0.981132075,0.018867925,0.981132075,0,1,8649,307419,0,4,32,23,6,1,0.0,0.0
10995,1,2,0,0.936348409,0.063651591,0.936348409,0,1,-1,2123468,0,3,22,14,6,0,0.0,0.0
4024,0,2,0,0.0,1.0,0.0,1,0,7174,0,1,1,28,21,5,0,0.0,0.0
4418,0,2,0,0.1,0.9,0.1,1,1,-1,4775526,0,5,27,18,6,1,0.0,0.0
7501,0,9,3,0.897727273,0.102272727,0.897727273,0,0,2047,0,1,0,103,15,13,0,0.1650485436893204,0.1650485436893204
651,0,6,0,0.752380952,0.247619048,0.752380952,1,1,7522,10631,0,5,63,26,9,0,0.0,0.0
6334,1,3,0,1.0,0.0,1.0,0,0,112,2851324,0,0,32,20,7,1,0.09375,0.09375
3465,2,6,0,0.94516129,0.05483871,0.94516129,1,1,7157,2294,0,3,42,14,9,0,0.11904761904761904,0.11904761904761904
5264,0,8,0,0.95,0.05,0.95,0,1,-1,0,0,0,21,13,7,0,0.47619047619047616,0.47619047619047616
2485,0,26,4,0.529411765,0.470588235,0.529411765,1,0,4646,0,1,0,240,15,31,0,0.1875,0.1875
10890,0,14,4,0.5,0.5,0.5,1,0,-1,0,1,0,218,12,20,0,0.37155963302752293,0.37155963302752293
8971,0,7,0,0.114754098,0.885245902,0.114754098,1,1,35,2182476,1,0,166,21,10,0,0.4879518072289157,0.4879518072289157
7864,0,5,0,1.0,0.0,1.0,0,1,-1,0,1,0,67,14,9,0,0.26865671641791045,0.26865671641791045
4217,0,10,0,0.84,0.16,0.84,1,0,41,0,1,0,109,27,13,1,0.027522935779816515,0.027522935779816515
7107,1,16,0,0.115384615,0.884615385,0.115384615,1,0,8019,0,1,4,160,47,22,1,0.1,0.1
4532,0,15,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,120,17,19,0,0.0,0.0
1701,0,2,0,1.0,0.0,1.0,0,1,-2,0,1,0,19,11,6,0,0.15789473684210525,0.15789473684210525
3691,0,2,0,0.990950226,0.009049774,0.990950226,0,1,-1,3276486,0,3,26,17,6,1,0.0,0.0
2751,2,3,0,0.980769231,0.019230769,0.980769231,0,0,-1,5471993,1,0,42,30,6,0,0.023809523809523808,0.023809523809523808
9761,2,2,0,1.0,0.0,1.0,0,0,519,0,1,0,25,11,5,1,0.0,0.0
6084,0,14,1,0.90625,0.09375,0.90625,1,1,4428,1059659,0,4,109,23,17,1,0.0,0.0
8235,2,4,0,0.75,0.25,0.75,1,0,8965,70,0,8,33,12,7,0,0.21212121212121213,0.21212121212121213
7030,0,11,0,0.769230769,0.230769231,0.769230769,0,0,6683,0,0,5,103,15,15,0,0.02912621359223301,0.02912621359223301
3698,0,2,0,0.983333333,0.016666667,0.983333333,0,0,5232,0,0,7,45,36,6,1,0.0,0.0
5493,1,7,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,76,50,10,0,0.13157894736842105,0.13157894736842105
5322,0,12,0,1.0,0.0,1.0,0,1,3992,5707171,1,0,126,50,19,1,0.14285714285714285,0.14285714285714285
6920,3,2,0,0.611111111,0.388888889,0.611111111,1,0,5382,0,0,3,27,19,6,0,0.0,0.0
6686,1,4,0,0.824561404,0.175438596,0.824561404,0,0,9205,690,0,6,44,18,7,0,0.0,0.0
7729,1,8,0,0.822580645,0.177419355,0.822580645,1,0,5200,62156,1,3,74,20,14,0,0.08108108108108109,0.08108108108108109
4250,0,2,0,0.591836735,0.408163265,0.591836735,0,1,4316,137827,0,4,24,15,6,1,0.0,0.0
1281,1,5,1,0.0,1.0,0.0,0,0,2963,0,1,2,42,12,8,0,0.047619047619047616,0.047619047619047616
8462,1,4,0,1.0,0.0,1.0,0,0,1337,20989,1,6,39,20,7,0,0.02564102564102564,0.02564102564102564
9902,0,9,0,0.0,0.0,0.0,0,0,5616,0,1,5,70,45,12,1,0.24285714285714285,0.24285714285714285
9592,0,2,0,0.465116279,0.534883721,0.465116279,1,1,862,0,0,0,26,18,5,1,0.0,0.0
4981,0,7,3,1.0,0.0,1.0,0,0,3237,0,1,0,60,16,11,0,0.05,0.05
3794,0,2,1,0.666666667,0.333333333,0.666666667,1,0,7912,831425,0,5,35,27,6,0,0.0,0.0
33,0,7,0,0.0,1.0,0.0,0,0,3767,9264543,1,0,61,14,10,0,0.0,0.0
3107,1,4,0,0.5,0.5,0.5,1,1,1849,348199,0,1,40,21,7,0,0.0,0.0
8916,0,2,0,0.442307692,0.557692308,0.442307692,0,0,2241,4289979,0,3,27,18,6,1,0.0,0.0
8500,0,4,0,1.0,0.0,1.0,0,0,1338,22211,0,6,45,25,7,1,0.2,0.2
4929,1,2,0,1.0,0.0,1.0,0,0,8,0,1,0,32,24,6,0,0.0625,0.0625
7535,1,3,0,0.904761905,0.095238095,0.904761905,0,0,3639,246250,0,3,36,20,6,0,0.0,0.0
8763,1,4,0,0.802721088,0.197278912,0.802721088,0,0,9201,684,0,6,43,18,7,0,0.0,0.0
1501,2,10,0,0.71257485,0.28742515,0.71257485,1,0,8375,31104,1,5,66,13,13,0,0.0,0.0
10285,1,15,1,0.115384615,0.884615385,0.115384615,1,0,8019,0,1,4,127,25,20,1,0.007874015748031496,0.007874015748031496
7656,1,9,0,0.839805825,0.160194175,0.839805825,0,0,4462,903902,0,4,81,27,12,0,0.04938271604938271,0.04938271604938271
5194,1,12,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,125,50,18,1,0.12,0.12
3433,0,2,0,0.375,0.625,0.375,1,0,1825,0,1,0,38,18,7,0,0.0,0.0
8863,1,3,0,0.124497992,0.875502008,0.124497992,1,1,-1,0,0,0,27,19,7,0,0.0,0.0
4127,0,3,0,0.0,0.0,0.0,0,0,3129,9894188,1,0,34,13,7,0,0.0,0.0
7995,1,7,1,1.0,0.0,1.0,0,0,-1,6211376,1,0,115,14,11,1,0.21739130434782608,0.21739130434782608
7642,1,2,0,0.853146853,0.146853147,0.853146853,1,1,5527,2974,0,4,20,12,6,0,0.0,0.0
9659,1,8,0,0.848484848,0.151515152,0.848484848,1,1,8829,2635,0,6,59,15,11,0,0.0,0.0
2564,1,2,0,0.839285714,0.160714286,0.839285714,0,0,7730,97060,0,4,20,11,6,1,0.0,0.0
8183,1,2,0,0.909090909,0.090909091,0.909090909,0,0,4767,79297,0,4,26,18,7,0,0.0,0.0
1844,1,6,0,0.498023715,0.501976285,0.498023715,1,1,-1,18753,0,6,51,18,10,0,0.0,0.0
5805,0,11,0,0.974358974,0.025641026,0.974358974,0,0,-1,0,0,0,34,13,9,0,0.29411764705882354,0.29411764705882354
5853,0,2,0,0.222222222,0.777777778,0.222222222,1,0,1724,0,0,0,34,26,6,0,0.0,0.0
4793,0,2,0,0.857142857,0.142857143,0.857142857,0,0,2840,0,0,2,33,24,6,1,0.0,0.0
2442,0,5,0,0.954545455,0.045454545,0.954545455,1,0,6328,523,0,7,47,19,9,1,0.0,0.0
4974,0,1,0,0.814814815,0.185185185,0.814814815,0,1,6289,0,0,3,23,14,5,1,0.0,0.0
149,0,7,0,0.714723926,0.285276074,0.714723926,1,1,9285,121,0,7,49,15,10,1,0.02040816326530612,0.02040816326530612
7990,0,2,0,0.869565217,0.130434783,0.869565217,0,0,6510,0,0,0,28,21,5,0,0.0,0.0
6922,0,7,0,0.942307692,0.057692308,0.942307692,0,1,7130,12,0,7,58,16,10,1,0.0,0.0
856,1,6,0,0.807692308,0.192307692,0.807692308,0,0,2467,3677754,0,4,51,26,10,0,0.0,0.0
5684,2,3,0,0.678571429,0.321428571,0.678571429,0,1,4875,33632,0,4,26,18,7,0,0.0,0.0
4609,0,1,0,0.878661088,0.121338912,0.878661088,1,1,7821,393068,0,3,17,10,5,0,0.0,0.0
9671,1,7,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,76,50,10,0,0.14473684210526316,0.14473684210526316
8881,0,10,1,0.80952381,0.19047619,0.80952381,1,1,177,0,1,0,101,18,13,1,0.06930693069306931,0.06930693069306931
6507,2,6,0,0.898734177,0.101265823,0.898734177,1,1,-1,2634,1,7,75,10,10,0,0.0,0.0
9700,0,13,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,127,50,19,0,0.14173228346456693,0.14173228346456693
9664,0,3,0,1.0,0.0,1.0,0,1,7530,23288,1,4,41,21,7,0,0.14634146341463414,0.14634146341463414
1139,1,3,0,0.8647343,0.1352657,0.8647343,1,1,6256,689,0,6,42,25,6,0,0.0,0.0
2955,1,11,0,0.924623116,0.075376884,0.924623116,1,0,7840,3993,0,5,87,16,14,0,0.0,0.0
8736,0,3,0,0.975609756,0.024390244,0.975609756,0,0,7081,56465,0,5,43,25,7,1,0.0,0.0
7737,0,9,0,0.870588235,0.129411765,0.870588235,1,1,6931,175929,0,3,62,16,13,1,0.0,0.0
1671,1,3,0,0.889312977,0.110687023,0.889312977,1,1,6259,682,0,6,39,25,6,0,0.0,0.0
9845,1,10,3,0.0,0.0,0.0,0,0,5927,0,1,1,77,8,14,0,0.0,0.0
6424,2,7,0,0.889830508,0.110169492,0.889830508,1,1,8465,326140,1,4,59,18,10,0,0.0,0.0
3100,0,12,0,0.660714286,0.339285714,0.660714286,1,1,5067,595,0,6,84,17,16,1,0.07142857142857142,0.07142857142857142
8525,0,2,0,0.681818182,0.318181818,0.681818182,1,1,6783,4930837,0,3,34,26,6,0,0.0,0.0
6753,0,1,0,0.957605985,0.042394015,0.957605985,1,0,3198,3342642,0,3,16,7,5,1,0.0,0.0
9612,0,7,0,0.746987952,0.253012048,0.746987952,1,1,5812,10664,0,5,45,15,10,0,0.0,0.0
3817,1,6,0,0.078125,0.921875,0.078125,0,1,3205,0,1,0,87,21,10,0,0.22988505747126436,0.22988505747126436
3652,0,5,0,0.666666667,0.333333333,0.666666667,0,0,5314,407034,1,3,48,14,8,1,0.0,0.0
1208,0,3,0,0.0,0.0,0.0,0,0,-1,47895,1,2,55,14,7,0,0.38181818181818183,0.38181818181818183
6214,0,5,0,0.0,0.0,0.0,0,0,1953,4365,1,3,52,14,8,1,0.057692307692307696,0.057692307692307696
3771,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,28,21,5,0,0.03571428571428571,0.03571428571428571
10712,0,2,0,1.0,0.0,1.0,0,1,-2,0,0,0,19,11,6,0,0.15789473684210525,0.15789473684210525
5538,0,4,0,0.7734375,0.2265625,0.7734375,1,1,9169,599,0,7,45,18,7,1,0.0,0.0
1670,0,2,0,1.0,0.0,1.0,0,0,-1,0,0,0,36,28,6,0,0.0,0.0
9148,0,2,0,0.071428571,0.928571429,0.071428571,1,1,7295,0,1,5,31,22,6,1,0.0,0.0
9732,2,7,3,0.049180328,0.950819672,0.049180328,1,1,345,0,1,0,60,23,11,0,0.0,0.0
10631,0,1,0,0.902439024,0.097560976,0.902439024,0,1,-1,957184,0,2,16,7,5,1,0.0,0.0
6760,1,3,0,0.947916667,0.052083333,0.947916667,0,1,2485,268961,0,2,25,17,7,0,0.0,0.0
1282,1,4,1,1.0,0.0,1.0,0,0,3014,433561,1,4,49,28,7,0,0.08163265306122448,0.08163265306122448
5306,0,2,0,1.0,0.0,1.0,0,1,1141,0,1,0,19,11,6,0,0.15789473684210525,0.15789473684210525
1825,0,15,4,1.0,0.0,1.0,0,0,918,0,1,0,234,25,20,0,0.36324786324786323,0.36324786324786323
10822,1,13,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,123,46,18,1,0.13008130081300814,0.13008130081300814
8074,0,2,0,0.969849246,0.030150754,0.969849246,0,0,-1,567830,0,2,27,18,6,1,0.0,0.0
1178,0,2,0,0.976923077,0.023076923,0.976923077,0,1,4525,1136817,0,3,26,17,6,1,0.0,0.0
10783,0,7,0,0.138888889,0.861111111,0.138888889,1,1,7297,0,1,5,48,20,10,1,0.16666666666666666,0.16666666666666666
6729,0,6,0,0.469879518,0.530120482,0.469879518,1,1,5616,0,1,5,58,41,9,0,0.0,0.0
9189,1,9,0,0.848484848,0.151515152,0.848484848,1,1,8830,2672,1,6,60,15,12,0,0.0,0.0
6639,1,2,0,0.846153846,0.153846154,0.846153846,0,0,5161,0,0,8,25,18,5,0,0.0,0.0
321,0,2,0,0.444444444,0.555555556,0.444444444,1,1,7296,1726750,0,5,28,19,6,1,0.0,0.0
3519,1,10,0,0.72972973,0.27027027,0.72972973,1,1,5397,42531,0,5,80,28,13,0,0.0,0.0
1758,1,4,0,1.0,0.0,1.0,0,0,-1,0,1,1,44,14,7,0,0.0,0.0
10734,1,13,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,127,50,18,1,0.15748031496062992,0.15748031496062992
3938,0,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,35,26,6,1,0.0,0.0
4328,0,2,0,0.882352941,0.117647059,0.882352941,0,1,-1,472704,0,2,30,21,6,1,0.0,0.0
5606,1,2,0,1.0,0.0,1.0,0,0,-1,0,1,0,27,19,6,0,0.0,0.0
9177,1,12,3,0.0,0.0,0.0,0,0,-1,0,1,2,90,11,16,0,0.0,0.0
9122,1,6,0,0.703703704,0.296296296,0.703703704,0,1,7375,1318241,0,5,55,15,9,0,0.0,0.0
7297,0,4,1,0.0,0.0,0.0,0,0,-1,0,1,0,42,19,8,0,0.0,0.0
10981,0,3,0,0.0,0.0,0.0,0,0,561,0,1,2,28,19,7,1,0.0,0.0
4098,0,3,1,0.903225806,0.096774194,0.903225806,0,1,4492,0,0,3,35,26,7,1,0.0,0.0
1121,0,8,0,1.0,0.0,1.0,0,1,2108,0,1,4,57,13,11,0,0.03508771929824561,0.03508771929824561
10032,0,4,0,0.790322581,0.209677419,0.790322581,0,0,5194,1139798,0,2,40,14,8,0,0.1,0.1
1402,1,3,0,0.0,1.0,0.0,1,1,-1,0,1,0,33,16,6,0,0.0,0.0
2425,0,7,3,0.846153846,0.153846154,0.846153846,0,0,470,0,1,0,55,19,12,1,0.0,0.0
7435,0,3,0,0.263157895,0.736842105,0.263157895,1,0,313,0,0,0,28,8,6,1,0.21428571428571427,0.21428571428571427
11383,0,15,0,0.0,0.0,0.0,0,0,9338,21,0,5,139,17,24,1,0.2733812949640288,0.2733812949640288
7191,1,7,0,0.0,0.0,0.0,0,0,5626,0,1,5,54,46,11,0,0.16666666666666666,0.16666666666666666
5703,1,4,0,0.95412844,0.04587156,0.95412844,0,0,5525,23046,0,4,49,26,7,0,0.0,0.0
1803,0,9,0,0.64,0.36,0.64,1,1,5660,891,1,6,82,22,14,0,0.08536585365853659,0.08536585365853659
4504,0,8,4,0.6,0.4,0.6,1,1,2381,0,1,2,74,19,12,0,0.0,0.0
2405,1,2,0,0.9375,0.0625,0.9375,0,1,5160,0,0,8,25,18,5,0,0.0,0.0
330,0,2,0,0.971014493,0.028985507,0.971014493,1,1,4893,1371632,0,4,33,24,6,1,0.0,0.0
1396,1,12,0,0.993644068,0.006355932,0.993644068,0,1,9261,4967,0,5,66,20,15,0,0.07575757575757576,0.07575757575757576
2582,1,6,0,0.638554217,0.361445783,0.638554217,1,0,8148,12601,0,6,44,17,9,0,0.0,0.0
10948,1,3,0,0.5,0.5,0.5,0,0,6258,0,1,0,37,18,7,0,0.0,0.0
8141,1,13,0,0.987730061,0.012269939,0.987730061,0,0,9075,15117,0,5,92,21,16,0,0.06521739130434782,0.06521739130434782
4345,0,7,0,0.0,0.0,0.0,0,0,3386,0,1,1,47,12,11,0,0.23404255319148937,0.23404255319148937
6975,0,10,3,0.0,0.0,0.0,0,0,3420,0,1,0,73,20,13,0,0.0,0.0
9052,1,2,0,0.923076923,0.076923077,0.923076923,0,0,-1,800711,0,2,30,22,7,0,0.0,0.0
6597,1,8,0,0.9,0.1,0.9,0,1,-1,0,1,0,97,20,14,0,0.23711340206185566,0.23711340206185566
2036,2,2,0,0.913043478,0.086956522,0.913043478,0,1,-1,0,1,0,26,13,5,1,0.0,0.0
4724,2,10,0,0.9375,0.0625,0.9375,0,1,6678,37605,1,5,82,22,13,0,0.036585365853658534,0.036585365853658534
2034,1,2,0,0.865853659,0.134146341,0.865853659,0,0,4101,41054,1,6,31,16,5,1,0.03225806451612903,0.03225806451612903
8854,0,9,2,1.0,0.0,1.0,0,1,866,2164987,1,1,108,20,14,1,0.25,0.25
3378,3,2,0,0.333333333,0.666666667,0.333333333,1,1,4138,4535468,1,2,20,13,5,0,0.0,0.0
7428,0,7,1,0.19047619,0.80952381,0.19047619,1,1,5627,0,1,5,53,26,10,0,0.0,0.0
7068,0,6,0,0.469879518,0.530120482,0.469879518,1,1,5627,0,1,5,55,37,9,1,0.0,0.0
1383,3,7,2,0.863309353,0.136690647,0.863309353,1,1,-1,0,1,0,55,13,11,0,0.0,0.0
3522,0,12,0,0.870967742,0.129032258,0.870967742,0,0,1871,7627796,1,1,85,26,18,0,0.0,0.0
7917,0,4,0,0.472727273,0.527272727,0.472727273,1,1,5638,2,0,10,32,15,7,1,0.03125,0.03125
1022,2,5,0,0.901601831,0.098398169,0.901601831,0,1,7686,21772,0,5,35,14,8,0,0.0,0.0
7444,0,12,1,1.0,0.0,1.0,0,0,31,0,1,0,137,13,17,0,0.18248175182481752,0.18248175182481752
2150,0,2,0,0.571428571,0.428571429,0.571428571,0,1,5576,131599,0,4,22,13,6,1,0.0,0.0
3668,1,6,0,0.833333333,0.166666667,0.833333333,0,0,1736,842411,1,0,40,24,9,0,0.0,0.0
9404,2,3,0,0.739130435,0.260869565,0.739130435,1,1,8227,0,0,5,37,18,6,0,0.0,0.0
9293,0,3,0,1.0,0.0,1.0,0,0,5891,35,0,10,41,17,7,1,0.0,0.0
10427,0,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,128,50,19,1,0.1484375,0.1484375
214,0,5,0,0.943952802,0.056047198,0.943952802,0,1,7130,12,0,7,41,16,8,1,0.0,0.0
5848,0,8,0,0.757009346,0.242990654,0.757009346,1,1,7521,10660,0,5,74,26,11,0,0.0,0.0
8312,0,17,2,0.4,0.6,0.4,1,0,5230,0,1,0,102,14,24,0,0.00980392156862745,0.00980392156862745
41,0,3,0,1.0,0.0,1.0,0,0,5026,544886,1,4,29,17,6,0,0.0,0.0
3116,1,3,0,0.666666667,0.333333333,0.666666667,0,0,3050,2259972,0,2,39,21,7,0,0.07692307692307693,0.07692307692307693
9905,0,3,1,0.135,0.865,0.135,1,1,-1,0,1,0,32,13,6,1,0.0,0.0
11287,0,2,0,0.746478873,0.253521127,0.746478873,1,0,1482,7412149,0,2,22,13,6,1,0.0,0.0
379,0,4,0,0.993377483,0.006622517,0.993377483,0,1,155,0,1,0,35,18,7,0,0.11428571428571428,0.11428571428571428
487,1,2,0,0.357142857,0.642857143,0.357142857,1,1,3876,1903447,0,4,34,26,6,0,0.0,0.0
1710,1,11,0,0.985781991,0.014218009,0.985781991,0,1,1317,889963,1,2,98,17,14,1,0.0,0.0
